30	a03	14.4434	72.2585
31	a03	10.8999	72.347
32	a03	-0.4948	75.8178
33	a03	-13.0368	72.8569
34	a03	-13.0918	74.4987
35	a03	-15.697	76.3503
36	a03	-17.7242	76.2788
37	a03	-18.647	74.1624
38	a03	-10.102	86.6361
39	a03	-9.7076	90.0587
40	a03	-6.8816	88.952
41	a03	-8.496	93.9948
42	a03	-5.1383	96.3888
43	a03	-1.1407	97.0398
44	a03	2.1292	95.4222
45	a03	4.9941	93.4811
46	a03	6.1018	93.7887
47	a03	7.6572	89.4876
48	a03	9.171	86.8166
49	a03	7.2236	72.598
50	a03	-0.4957	60.8789
51	a03	-8.6395	59.9988
52	a03	-8.2943	8.4546
1	a04	13.4134	77.4405
2	a04	10.9302	73.5635
3	a04	17.6267	74.4041
4	a04	26.1144	55.505
5	a04	22.5068	54.3813
6	a04	21.7423	58.542
7	a04	23.2786	63.3703
8	a04	-13.0353	72.6581
9	a04	-13.8725	72.2449
10	a04	-18.65	74.3335
1	a05	1.0625	1.2951
2	a05	7.6225	24.9939
3	a05	8.0285	36.7647
4	a05	7.7368	39.2514
5	a05	6.9964	40.0463
6	a05	3.9838	40.0997
7	a05	13.3682	71.0355
8	a05	14.428	71.6678
9	a05	23.2212	63.2636
10	a05	21.0971	60.8177
11	a05	21.1866	57.7166
12	a05	22.3177	57.9232
13	a05	19.0855	54.8614
14	a05	25.7252	54.8888
15	a05	25.3788	58.9285
16	a05	12.4204	78.61
17	a05	12.076	79.6154
18	a05	8.5684	86.9998
19	a05	7.5873	90.0657
20	a05	4.8878	92.4068
21	a05	2.4556	93.4945
22	a05	1.652	92.935
23	a05	-14.9779	76.7517
24	a05	-15.8747	76.7558
25	a05	-22.8579	77.2395
26	a05	-22.8915	75.9719
27	a05	-22.7406	70.1418
28	a05	-21.5895	67.8679
29	a05	-18.9641	66.682
30	a05	-19.3853	65.8508
31	a05	-15.2313	68.749
32	a05	-10.6254	65.9094
33	a05	-9.7175	62.0827
34	a05	-7.7274	38.6027
35	a05	-2.4492	34.1843
1	a06	3.7334	5.5092
2	a06	7.2199	14.803
3	a06	7.9899	29.5323
4	a06	7.8133	34.8722
5	a06	3.2817	50.3791
6	a06	7.1838	66.5299
7	a06	17.4514	73.5859
8	a06	22.146	63.0794
9	a06	22.8263	62.6237
10	a06	23.7868	59.9034
11	a06	21.9101	77.765
12	a06	10.9376	77.775
13	a06	-17.2357	78.0619
14	a06	-22.3756	71.6138
15	a06	-8.9317	75.4105
16	a06	-5.7267	91.7641
17	a06	2.8327	92.5641
18	a06	7.9139	84.4885
19	a06	-0.5415	75.6463
20	a06	-7.9479	70.0091
21	a06	-13.8316	67.6512
22	a06	-12.8391	67.5927
23	a06	-11.0522	66.9475
24	a06	-11.538	66.4339
25	a06	-7.6145	67.7946
26	a06	-7.7302	64.7531
27	a06	-7.9429	62.7913
28	a06	-8.808	61.7462
29	a06	-10.2505	59.8769
30	a06	-9.6374	55.7812
31	a06	-9.0435	50.2139
32	a06	-7.9828	34.4078
33	a06	-7.7094	31.7421
34	a06	-1.6526	4.3341
1	a07	-1.024	0.7596
2	a07	-8.2275	14.3953
3	a07	-5.6065	24.0659
4	a07	4.93	39.8814
5	a07	7.9771	72.3
6	a07	7.5125	75.825
7	a07	-4.109	93.7819
8	a07	-9.1235	86.4477
9	a07	-5.9498	75.5416
10	a07	-0.4524	34.4349
11	a07	-0.9453	1.7929
1	a08	1.2133	14.9585
2	a08	0.0668	25.2858
3	a08	-0.5583	31.1257
4	a08	-0.4641	66.6313
5	a08	-0.4377	74.2985
6	a08	-14.2778	71.9319
7	a08	-23.0195	76.0286
8	a08	-17.5593	78.6028
9	a08	-6.7797	90.5245
10	a08	-5.9794	91.6081
11	a08	-1.0109	94.414
12	a08	2.2502	95.3277
13	a08	8.068	81.2782
14	a08	14.4734	78.6889
15	a08	22.1042	78.5794
16	a08	14.1831	69.233
17	a08	20.3324	66.9137
18	a08	25.4882	58.6853
19	a08	26.2577	55.7578
20	a08	25.575	55.3633
21	a08	20.1224	55.2681
22	a08	18.4428	58.5549
23	a08	18.2013	58.3195
24	a08	11.0391	73.0234
25	a08	11.0854	74.4045
26	a08	14.4136	76.2972
27	a08	16.1395	74.4602
28	a08	10.0634	72.3728
29	a08	6.2987	71.0243
30	a08	0.9004	61.3663
31	a08	-0.4457	60.5357
32	a08	-0.3865	38.4067
33	a08	-0.0861	5.7116
34	a08	-2.2781	7.4485
35	a08	-7.8697	8.4041
36	a08	-3.8062	7.1676
37	a08	-0.2072	3.2182
1	a09	-0.825	1.8101
2	a09	0.3225	3.3597
3	a09	3.7312	6.2031
4	a09	3.8777	5.5558
5	a09	6.5309	14.3091
6	a09	-3.5963	92.6557
7	a09	4.6779	92.3459
8	a09	6.4392	89.7802
9	a09	13.5966	76.935
10	a09	23.916	79.0713
11	a09	23.2395	63.4535
12	a09	18.6183	55.5814
13	a09	25.8199	55.1977
14	a09	7.3569	66.4697
15	a09	-21.3844	70.9761
16	a09	-22.3717	83.1656
17	a09	-1.4629	72.1465
18	a09	-7.9434	59.5752
19	a09	-8.1335	39.6156
20	a09	-8.3131	9.9624
21	a09	13.0187	78.3932
22	a09	-8.5979	86.7086
23	a09	-3.404	77.6628
24	a09	-0.2057	51.9158
25	a09	-0.0731	55.2557
26	a09	-1.1319	40.1312
27	a09	-8.0584	4.3392
1	a10	-0.4807	72.7542
2	a10	2.5286	75.4802
3	a10	6.2592	77.9481
4	a10	6.9106	86.3275
5	a10	6.2946	89.5867
6	a10	4.5151	92.1768
7	a10	2.0557	93.9537
8	a10	-6.7422	92.1319
9	a10	-8.4204	85.6377
10	a10	-12.2996	72.954
11	a10	-14.7598	71.412
12	a10	-24.4141	66.4521
13	a10	2.0612	76.8337
14	a10	10.378	73.321
15	a10	10.9191	78.0308
16	a10	8.9197	77.9085
17	a10	20.0433	78.2484
18	a10	23.859	78.5902
19	a10	22.9109	63.3378
20	a10	25.3769	53.6107
21	a10	19.2712	53.5439
22	a10	7.0286	61.7729
23	a10	-4.9135	39.7678
24	a10	-0.9296	55.5738
25	a10	3.6305	5.4425
1	a11	-1.3427	0.4744
2	a11	-1.7273	71.5925
3	a11	-0.4951	71.6849
4	a11	5.8062	77.2426
5	a11	4.0397	76.7566
6	a11	8.9011	78.4114
7	a11	13.9914	78.1811
8	a11	14.1897	76.5316
9	a11	12.7325	76.5064
10	a11	11.4773	76.4652
11	a11	10.8041	73.4622
12	a11	10.8657	73.1379
13	a11	16.3548	74.4437
14	a11	21.5888	78.2896
15	a11	25.1941	58.283
16	a11	23.1972	63.3362
17	a11	19.5934	59.2528
18	a11	22.6272	63.3831
19	a11	-0.4401	66.3765
20	a11	-8.9266	66.2664
21	a11	-15.6612	66.7605
22	a11	-15.733	71.5746
23	a11	-12.9251	72.8986
24	a11	-15.5761	76.5121
25	a11	-18.5967	76.4774
26	a11	-23.0867	77.5074
27	a11	-21.7362	67.2889
28	a11	-8.9534	67.8455
29	a11	-3.6647	92.7048
30	a11	1.6839	95.247
31	a11	9.279	76.049
32	a11	-0.4905	74.9269
33	a11	8.2768	43.8995
34	a11	8.5651	40.6473
35	a11	-1.3336	40.2188
36	a11	-0.9247	29.7227
1	a13	0.0976	11.3468
2	a13	-0.4327	40.9777
3	a13	-5.5559	66.2825
4	a13	-8.8513	71.548
5	a13	-12.374	74.2452
6	a13	-15.2028	71.3654
7	a13	-14.2682	71.5124
8	a13	-19.054	74.2137
9	a13	-15.7583	77.0102
10	a13	-12.2875	75.2376
11	a13	-3.2627	75.5235
12	a13	9.9736	74.4199
13	a13	13.9627	77.1495
14	a13	14.0815	78.6994
15	a13	14.9149	79.1302
16	a13	21.9243	78.506
17	a13	8.5518	86.6839
18	a13	7.8638	90.1535
19	a13	7.0604	94.797
20	a13	2.3892	94.4373
21	a13	-1.1266	95.6322
22	a13	-4.728	95.3349
23	a13	-7.9354	93.3273
24	a13	-10.014	90.2702
25	a13	-10.8991	86.6167
26	a13	23.1262	63.3413
27	a13	23.3416	60.4399
28	a13	19.2311	60.4434
29	a13	0.1255	29.292
30	a13	-0.2551	5.385
1	a14	7.3563	34.8324
2	a14	-0.8922	65.3786
3	a14	7.5842	72.0169
4	a14	23.0217	53.5324
5	a14	5.5706	86.4932
6	a14	4.4667	92.3008
7	a14	1.5147	92.7422
8	a14	1.2969	93.0244
9	a14	-8.0643	86.1063
10	a14	-22.8517	82.0174
11	a14	-8.3491	67.5028
12	a14	-4.7018	39.3516
13	a14	0.8365	2.6285
1	a15	6.1438	14.103
2	a15	8.0065	15.4561
3	a15	-8.3951	50.8078
4	a15	-1.742	70.4306
5	a15	7.2553	86.8132
6	a15	7.0797	90.0715
7	a15	5.2172	92.7298
8	a15	2.4668	94.7896
9	a15	-4.3066	94.1387
10	a15	-7.2962	86.2914
11	a15	-6.1305	77.0295
12	a15	-4.8522	71.8
13	a15	-17.2684	79.0386
14	a15	-12.7255	72.839
15	a15	11.0615	73.364
16	a15	22.9164	63.5093
17	a15	21.6256	53.3458
18	a15	20.8355	61.615
19	a15	20.893	72.9124
20	a15	20.2304	76.8737
21	a15	20.5935	78.1821
22	a15	6.8253	67.1582
23	a15	3.5433	66.0144
24	a15	3.4734	51.185
25	a15	3.8281	39.9227
26	a15	5.8842	29.6424
27	a15	2.6248	17.1475
28	a15	-4.2	13.8548
29	a15	-2.5922	8.2751
1	a16	0.9446	0.61
2	a16	3.3566	4.8336
3	a16	-0.5079	43.7823
4	a16	-0.349	73.035
5	a16	1.3559	75.49
6	a16	12.4467	71.8193
7	a16	17.6791	73.1985
8	a16	21.7826	73.7484
9	a16	22.3524	61.4793
10	a16	22.0773	53.7105
11	a16	21.1315	54.2256
12	a16	19.0198	58.3932
13	a16	17.9833	58.5854
14	a16	20.8203	58.5641
15	a16	24.7189	60.3457
16	a16	25.7083	74.441
17	a16	14.7284	78.8953
18	a16	13.8446	79.4204
19	a16	8.5277	86.3453
20	a16	7.8511	90.0535
21	a16	6.6992	90.6452
22	a16	5.9033	93.0215
23	a16	2.3084	94.3672
24	a16	-0.5719	94.8778
25	a16	-3.9769	94.4202
26	a16	-6.3759	92.7049
27	a16	-5.4726	93.111
28	a16	-6.6359	92.206
29	a16	-8.7206	90.4627
30	a16	-10.7211	86.7206
31	a16	-7.2301	85.8973
32	a16	-8.2847	77.5032
33	a16	-15.6348	76.9216
34	a16	-20.7476	81.7385
35	a16	-23.4496	80.9664
36	a16	-26.5332	76.9132
37	a16	-25.2848	66.8741
38	a16	-10.0517	66.4406
39	a16	-0.8179	66.238
40	a16	6.9587	66.0533
41	a16	0.0648	39.634
1	a17	8.3133	34.5627
2	a17	10.0565	66.5894
3	a17	14.0593	67.7874
4	a17	22.6459	63.6585
5	a17	19.8257	59.2437
6	a17	18.9195	58.3426
7	a17	18.2554	56.7242
8	a17	18.4149	55.0003
9	a17	24.0821	55.0828
10	a17	25.6009	56.295
11	a17	25.8608	58.8309
12	a17	23.1747	74.0685
13	a17	22.9906	77.9797
14	a17	16.5289	74.4611
15	a17	13.6377	72.3113
16	a17	11.1515	73.3041
17	a17	11.1573	74.4422
18	a17	10.0011	76.3655
19	a17	1.4307	94.4241
20	a17	-1.6724	94.1785
21	a17	-12.6976	73.6445
22	a17	-14.7236	72.0243
23	a17	-9.4849	71.2346
24	a17	-5.5163	8.5567
25	a17	-1.2047	7.0343
26	a17	-0.6327	2.0609
1	a18	-0.1455	11.6561
2	a18	-0.4897	68.6647
3	a18	-0.5148	71.6784
4	a18	11.3647	74.5573
5	a18	11.3527	73.2941
6	a18	14.3755	72.4567
7	a18	14.92	70.6172
8	a18	23.0583	63.6284
9	a18	22.7083	61.8884
10	a18	20.6563	59.4701
11	a18	19.3856	56.167
12	a18	19.0176	55.0684
13	a18	22.3406	55.0667
14	a18	22.2945	63.6678
15	a18	22.0011	78.3294
16	a18	16.2601	74.4388
17	a18	14.4849	78.9984
18	a18	9.1404	86.6561
19	a18	8.0909	86.8487
20	a18	8.2222	90.6014
21	a18	5.7386	92.8622
22	a18	7.8555	93.9394
23	a18	7.581	94.5224
24	a18	2.059	95.5957
25	a18	-0.9933	95.1489
26	a18	-1.0573	96.1224
27	a18	-4.7174	95.2309
28	a18	-7.6659	93.1754
29	a18	-10.3255	90.3448
30	a18	-10.5776	86.5952
31	a18	-9.6363	86.271
32	a18	-12.1705	74.4969
33	a18	-12.7094	72.9122
34	a18	-12.816	74.2844
35	a18	-14.4277	72.0921
36	a18	-15.3844	76.4787
37	a18	-16.4065	76.3995
38	a18	-17.3496	76.3081
39	a18	-18.3882	74.2238
40	a18	-16.608	72.0372
41	a18	-15.3244	70.0913
42	a18	-0.8557	74.816
43	a18	-0.6012	72.0225
44	a18	-0.7021	60.716
45	a18	0.7369	59.2151
46	a18	-3.402	9.5649
1	a19	15.3625	72.2409
2	a19	21.606	79.0049
3	a19	4.5218	91.974
4	a19	-7.6261	92.9844
5	a19	-7.5793	86.1396
6	a19	-7.1301	85.7601
7	a19	-16.2765	67.157
8	a19	-15.0983	72.0964
9	a19	-0.5351	60.6428
1	a20	1.0779	1.3579
2	a20	1.0808	3.0524
3	a20	6.433	3.2533
4	a20	9.3054	3.3956
5	a20	8.5438	11.1676
6	a20	7.4418	17.6888
7	a20	0.6462	32.0274
8	a20	8.8008	34.7969
9	a20	7.7401	39.4359
10	a20	-1.3109	64.0803
11	a20	7.4059	66.6859
12	a20	6.4865	71.0737
13	a20	13.7415	72.58
14	a20	20.7282	64.6732
15	a20	23.1973	63.575
16	a20	19.8354	59.5488
17	a20	17.692	60.14
18	a20	18.237	58.221
19	a20	17.6186	60.5855
20	a20	18.2485	56.5878
21	a20	19.217	55.3401
22	a20	17.762	55.2651
23	a20	18.858	53.3908
24	a20	24.5654	54.7995
25	a20	25.9904	54.816
26	a20	25.4642	56.7372
27	a20	26.6419	58.081
28	a20	26.1781	58.8465
29	a20	26.3008	59.7908
30	a20	25.7395	60.6542
31	a20	24.8506	61.2721
32	a20	20.342	79.4391
33	a20	23.5857	79.4894
34	a20	20.1243	78.9903
35	a20	22.0176	79.0241
36	a20	24.0147	79.3611
37	a20	14.0596	79.1573
38	a20	14.812	79.2704
39	a20	14.6832	76.7911
40	a20	12.8442	76.7749
41	a20	10.2237	74.4384
42	a20	10.2048	73.7541
43	a20	12.7741	71.6984
44	a20	14.333	71.7098
45	a20	16.7046	74.3025
46	a20	2.1041	77.4389
47	a20	4.5377	77.3274
48	a20	8.9818	86.7917
49	a20	5.807	87.6648
50	a20	7.9091	90.4281
51	a20	5.7482	95.0721
52	a20	7.4958	95.3601
53	a20	8.3856	94.3183
54	a20	2.612	95.3829
55	a20	-1.0146	96.4075
56	a20	-4.4005	95.2912
57	a20	-7.8758	93.2902
58	a20	-5.4344	90.9616
59	a20	-10.0494	90.0155
60	a20	-10.8668	86.781
61	a20	-10.0719	89.0056
62	a20	-7.2385	86.3627
63	a20	-12.5721	74.9308
64	a20	-14.841	76.8157
65	a20	-14.31	76.61
66	a20	-15.7739	76.5277
67	a20	-16.9626	76.538
68	a20	-18.7268	74.3445
69	a20	-21.177	72.9096
70	a20	-14.3752	83.0953
71	a20	-15.1994	77.5731
72	a20	-13.1866	72.7691
73	a20	-13.1866	73.851
74	a20	-15.7012	72.0471
75	a20	-14.7685	72.1177
76	a20	-16.655	72.1133
77	a20	-12.0814	73.7122
78	a20	-14.7745	76.5
79	a20	-16.7391	76.6443
80	a20	-18.4372	76.6443
81	a20	-18.591	74.3297
82	a20	-4.2141	66.3497
83	a20	-25.1534	65.4905
84	a20	-22.6093	64.6196
85	a20	-8.3159	46.832
86	a20	-8.1647	39.4675
87	a20	-2.8571	26.7004
88	a20	-1.7328	5.0598
1	a21	3.8425	4.9994
2	a21	7.9165	39.3128
3	a21	-0.1245	40.3295
4	a21	-0.194	42.208
5	a21	10.7551	72.7854
6	a21	22.9139	61.2673
7	a21	19.1352	55.0213
8	a21	18.2013	55.2228
9	a21	18.8071	58.248
10	a21	19.282	60.6686
11	a21	23.6127	79.586
12	a21	15.1446	79.0436
13	a21	13.7569	77.7976
14	a21	8.5025	86.4824
15	a21	7.5287	90.1776
16	a21	5.7379	93.1617
17	a21	6.3177	94.056
18	a21	1.9887	95.3589
19	a21	-1.1053	96.1041
20	a21	-4.9363	95.688
21	a21	-8.2449	93.6539
22	a21	-10.3927	90.4598
23	a21	-10.8709	86.7217
24	a21	-26.3552	74.9455
25	a21	-25.6529	65.5422
26	a21	-8.1189	67.1592
27	a21	-8.3397	10.138
1	a22	19.2066	55.7886
2	a22	24.8911	54.9506
3	a22	22.307	77.3721
4	a22	14.1881	77.6164
5	a22	14.972	78.6405
6	a22	13.1656	76.5649
7	a22	13.526	72.5286
8	a22	9.1486	86.8452
9	a22	5.4836	94.1944
10	a22	2.4168	95.4513
11	a22	-23.0067	81.7685
12	a22	-26.7036	75.0415
13	a22	-9.3724	60.03
14	a22	-3.6875	19.9731
15	a22	-4.6207	13.4072
16	a22	-4.2174	8.1843
1	a23	7.6738	6.981
2	a23	7.577	13.4837
3	a23	-0.2161	39.8915
4	a23	6.4333	50.7573
5	a23	11.1666	73.1169
6	a23	13.6585	72.6457
7	a23	14.676	72.649
8	a23	16.2096	74.4908
9	a23	16.016	76.2808
10	a23	12.9757	76.586
11	a23	14.274	78.9058
12	a23	21.0913	78.6762
13	a23	23.3656	63.7534
14	a23	25.1092	55.6926
15	a23	19.6951	55.4428
16	a23	19.6002	60.0686
17	a23	-0.4982	93.8344
18	a23	-0.9461	95.8658
19	a23	-7.7067	90.3091
20	a23	-8.3374	93.5286
21	a23	-8.8955	89.9753
22	a23	-13.0719	72.8164
23	a23	-15.1526	72.0666
24	a23	-16.9472	76.2844
25	a23	-14.9637	76.255
26	a23	-12.3987	74.4861
27	a23	-8.3783	56.7796
28	a23	-0.4887	55.1703
29	a23	-8.511	39.4021
30	a23	-6.9617	23.3894
31	a23	-7.6171	16.0605
32	a23	-6.4685	3.173
1	a24	0.9574	2.4097
2	a24	3.5785	5.0008
3	a24	8.3447	6.5705
4	a24	8.443	10.6363
5	a24	7.7546	23.3663
6	a24	7.8974	34.7887
7	a24	7.6971	39.718
8	a24	8.3333	39.9138
9	a24	8.033	41.5748
10	a24	7.748	52.8615
11	a24	7.602	60.9472
12	a24	7.6061	66.4607
13	a24	13.6784	72.1501
14	a24	17.1901	72.6412
15	a24	16.9641	74.5844
16	a24	19.5806	78.0549
17	a24	21.8466	78.4833
18	a24	13.7949	76.5065
19	a24	-3.4689	76.2906
20	a24	-0.4787	75.8868
21	a24	-12.5651	74.2641
22	a24	-14.524	76.4515
23	a24	-20.4678	72.9332
24	a24	-18.5333	74.1034
25	a24	-16.6634	72.0388
26	a24	-11.2734	86.5318
27	a24	-7.3177	86.3267
28	a24	2.3556	94.6389
29	a24	10.4924	74.459
30	a24	11.6847	72.3968
31	a24	22.5337	61.3713
32	a24	19.9169	59.6079
33	a24	19.2966	58.2305
34	a24	19.7216	59.4739
35	a24	19.4537	58.1566
36	a24	19.238	55.206
37	a24	24.5242	55.1344
38	a24	25.0659	59.5367
39	a24	23.0204	63.3166
1	a25	0.9544	1.1231
2	a25	-0.1753	27.0643
3	a25	-0.3216	43.0483
4	a25	-0.4739	75.3392
5	a25	22.8975	63.566
6	a25	22.2977	56.841
7	a25	23.854	55.876
8	a25	25.3792	57.532
9	a25	22.2726	73.1958
10	a25	2.6834	95.2349
11	a25	-6.6499	92.3711
12	a25	-19.3462	66.1996
13	a25	6.1917	39.9329
1	a26	-2.064	25.3127
2	a26	-21.416	74.1842
3	a26	-8.6713	88.2559
4	a26	-3.6064	93.4219
5	a26	1.3229	93.2951
6	a26	3.2385	92.254
7	a26	2.8977	94.7834
8	a26	4.9784	92.8113
9	a26	21.8573	76.6802
10	a26	22.1126	74.4247
11	a26	21.1216	66.1729
12	a26	13.1366	67.355
13	a26	3.2356	66.7068
14	a26	6.7703	65.9349
15	a26	3.7904	34.6579
16	a26	2.1814	9.3442
17	a26	1.6552	1.5774
1	a27	7.5571	29.0039
2	a27	7.7598	38.705
3	a27	25.2895	59.5279
4	a27	25.3256	56.5803
5	a27	25.6486	55.0496
6	a27	19.1659	54.9595
7	a27	19.1577	58.2092
8	a27	19.695	60.9846
9	a27	23.987	78.9536
10	a27	23.9979	79.4115
11	a27	22.3458	79.2342
12	a27	20.4999	78.8112
13	a27	15.0427	79.2409
14	a27	13.8423	78.9628
15	a27	14.437	76.3565
16	a27	11.0857	73.3143
17	a27	12.9693	72.7003
18	a27	9.2046	76.952
19	a27	8.6426	86.875
20	a27	7.8016	90.2872
21	a27	5.9318	93.2654
22	a27	2.6525	95.2423
23	a27	-1.1494	96.4667
24	a27	-4.8314	95.7338
25	a27	-8.2449	93.6639
26	a27	-10.8835	90.4464
27	a27	-11.448	86.7145
28	a27	-12.796	72.9179
29	a27	-12.6571	75.179
30	a27	-14.6881	76.6901
31	a27	-16.3299	76.6685
32	a27	-18.8893	74.2679
33	a27	-14.8383	71.847
34	a27	-23.8972	82.1431
35	a27	-4.5749	72.4794
36	a27	-0.504	38.9991
37	a27	-9.3337	33.7804
38	a27	-2.966	8.5547
39	a27	3.4438	5.6999
1	a28	2.0079	2.5602
2	a28	7.9902	17.7772
3	a28	6.6844	39.7596
4	a28	11.2338	66.6821
5	a28	13.0157	70.9883
6	a28	15.2984	70.3791
7	a28	17.8704	72.5541
8	a28	19.0323	75.4661
9	a28	20.845	78.9688
10	a28	21.9666	78.483
11	a28	22.8549	63.3709
12	a28	24.3247	59.7575
13	a28	25.0872	55.7733
14	a28	24.0926	55.356
15	a28	18.8266	53.8607
16	a28	19.4195	58.1221
17	a28	19.8848	60.7009
18	a28	4.3303	66.3983
19	a28	-0.4863	75.6244
20	a28	-8.3356	75.5679
21	a28	-8.8122	72.3549
22	a28	-13.4344	71.72
23	a28	-15.7917	71.7506
24	a28	-9.4161	80.8793
25	a28	-0.1809	29.6375
26	a28	1.068	7.6038
1	a29	0.9227	1.4992
2	a29	7.4238	17.9852
3	a29	7.3182	24.812
4	a29	7.3397	44.8693
5	a29	7.4535	60.8808
6	a29	9.3788	77.3293
7	a29	11.3259	73.2372
8	a29	19.417	55.7445
9	a29	24.8264	55.3769
10	a29	25.1147	58.4386
11	a29	25.1491	59.7232
12	a29	22.5347	74.0316
13	a29	16.9198	74.3436
14	a29	22.0489	78.9381
15	a29	23.7128	79.3622
16	a29	21.9826	79.3482
17	a29	14.3329	76.7784
18	a29	8.1594	90.6127
19	a29	2.0708	95.661
20	a29	1.6917	94.4885
21	a29	-4.3838	94.2476
22	a29	-4.8069	95.2655
23	a29	-7.1791	91.9123
24	a29	-10.3169	90.3312
25	a29	-15.7587	76.475
26	a29	-21.3248	76.7621
27	a29	-18.7082	74.2553
28	a29	-16.4729	72.0422
29	a29	-14.4683	72.0011
30	a29	-12.9601	72.8428
31	a29	-12.9341	74.1927
32	a29	-8.8293	69.4555
33	a29	-7.313	73.2205
34	a29	-2.7162	76.1863
35	a29	-5.6866	72.9139
36	a29	-8.957	50.7487
37	a29	-8.6479	35.3752
38	a29	-3.7601	14.9684
39	a29	-4.8581	8.6251
1	a30	-12.5487	72.7333
2	a30	-15.1997	76.7014
3	a30	-16.9007	76.6652
4	a30	-19.365	74.2912
5	a30	-15.1003	71.9108
6	a30	-9.8366	81.7836
7	a30	-11.1993	86.4927
8	a30	-10.0169	90.2562
9	a30	-8.1976	93.624
10	a30	-4.5251	94.709
11	a30	-1.1001	95.9847
12	a30	2.4367	95.3129
13	a30	7.1178	90.0548
14	a30	7.9133	86.4378
15	a30	10.5829	73.3525
16	a30	12.7495	76.7971
17	a30	14.6382	76.8614
18	a30	17.0968	75.3552
19	a30	14.6354	71.9232
20	a30	13.2666	71.9107
21	a30	20.7943	76.6315
22	a30	23.6931	79.0775
23	a30	22.1183	79.1298
24	a30	21.2833	68.6423
25	a30	22.2001	60.5292
26	a30	21.7391	55.71
27	a30	20.1519	55.776
28	a30	19.5731	58.9243
29	a30	20.9133	54.6962
30	a30	21.8873	62.9816
31	a30	9.0595	47.4368
32	a30	8.7575	43.1726
33	a30	8.2689	35.6093
34	a30	-9.6061	34.1676
1	a31	2.1404	38.7627
2	a31	14.9652	72.1385
3	a31	24.0251	79.5989
4	a31	12.2987	77.1755
5	a31	8.8048	86.7763
6	a31	7.9529	90.2591
7	a31	5.6511	93.2528
8	a31	-0.9741	95.846
9	a31	-7.7389	93.1616
10	a31	-9.8467	90.2926
11	a31	-10.5622	86.4476
12	a31	-12.0591	74.9242
13	a31	-3.502	43.2311
1	a32	-8.8613	55.7328
2	a32	-9.0851	60.8605
3	a32	-14.3808	66.3709
4	a32	-25.501	72.0657
5	a32	-10.8006	86.4909
6	a32	-9.9796	90.1899
7	a32	-7.7736	93.0939
8	a32	-1.1466	95.9499
9	a32	2.3272	94.8863
10	a32	5.1556	93.3755
11	a32	5.3116	93.9431
12	a32	2.4421	77.3524
13	a32	14.4491	79.0013
14	a32	23.4219	79.0788
15	a32	24.4048	59.6242
16	a32	25.9678	54.9223
17	a32	25.7115	54.7711
18	a32	19.7448	54.6362
19	a32	19.6348	58.8998
20	a32	19.111	58.8524
21	a32	8.2578	6.4094
1	a34	-0.2208	74.2715
2	a34	-0.3549	76.8639
3	a34	10.6488	73.3942
4	a34	13.559	72.0309
5	a34	16.936	74.4143
6	a34	18.1101	75.2241
7	a34	21.989	78.2542
8	a34	23.9644	78.8728
9	a34	23.1266	63.2512
10	a34	24.542	59.6178
11	a34	22.9219	62.7425
