1	a01	103	-19.8423	82.5323	2.1929	0	3453
1	a01	104	-17.5468	81.2339	2.6373	0	4153
1	a01	105	-15.724	80.0211	2.1894	0	3448
1	a01	106	-13.862	78.2663	2.5586	0	4029
1	a01	107	-12.4432	77.084	1.8468	0	2908
1	a01	108	-10.273	76.7685	2.1930	0	3453
1	a01	109	-5.7182	76.8456	4.5555	0	7174
1	a01	110	-4.0853	77.3498	1.7090	0	2691
1	a01	111	-0.4221	78.0571	3.7309	14813	5875
1	a01	112	5.8511	75.4148	6.8070	0	10719
1	a01	113	11.3822	71.3507	6.8637	0	10808
1	a01	114	16.1646	67.8368	5.9345	0	9345
1	a01	115	22.5354	63.9715	7.4517	0	11734
1	a01	116	23.4144	60.9115	3.1837	1498	5014
1	a01	117	22.9844	59.1912	1.7732	0	2792
1	a01	118	23.1617	57.0105	2.1879	0	3445
1	a01	119	23.4271	56.4441	0.6255	0	985
1	a01	120	25.7069	55.9615	2.3303	0	3670
1	a01	121	26.9312	55.7023	1.2514	6872	1971
1	a01	122	25.4888	54.064	2.1828	0	3437
1	a01	123	25.0967	53.3863	0.7830	5642	1233
1	a01	124	23.292	53.438	1.8054	2097	2843
1	a01	125	21.3542	53.4504	1.9378	3532	3052
1	a01	126	19.8581	53.9811	1.5874	0	2500
1	a01	127	18.3154	53.389	1.6524	5642	2602
1	a01	128	18.069	53.7322	0.4225	0	665
1	a01	129	17.721	55.2558	1.5628	15497	2461
1	a01	130	18.3777	56.9888	1.8533	11673	2918
1	a01	131	19.0709	57.0602	0.6969	0	1097
1	a01	132	19.2635	57.5877	0.5616	0	884
1	a01	133	18.7676	58.3697	0.9260	19674	1458
1	a01	134	17.9101	58.9182	1.0179	0	1603
1	a01	135	17.9443	59.7615	0.8440	22875	1329
1	a01	136	17.5747	60.5845	0.9022	1545	1421
1	a01	137	17.7404	58.7726	1.8195	0	2865
1	a01	138	18.2275	58.4071	0.6090	0	959
1	a01	139	19.894	58.6132	1.6792	0	2644
1	a01	140	24.5425	60.3348	4.9571	0	7806
1	a01	141	24.7905	60.8893	0.6074	8550	957
1	a01	142	26.3607	60.8351	1.5711	7835	2474
1	a01	143	23.8423	60.8259	2.5184	0	3966
1	a01	144	23.2783	61.9489	1.2567	0	1979
1	a01	145	23.0819	64.5055	2.5641	0	4038
1	a01	146	22.6877	65.89	1.4395	0	2267
1	a01	147	22.4588	70.5294	4.6450	0	7315
1	a01	148	22.4765	72.5462	2.0169	1717	3176
1	a01	149	16.7874	71.5993	5.7674	0	9082
1	a01	150	10.9844	72.6051	5.8895	0	9274
1	a01	151	9.8578	73.2316	1.2891	0	2030
1	a01	152	7.3799	71.9688	2.7811	0	4380
1	a01	153	6.4411	71.1583	1.2403	1692	1953
1	a01	154	6.4707	72.7914	1.6334	0	2572
1	a01	155	3.2746	72.8185	3.1962	0	5033
1	a01	156	3.2606	71.1681	1.6505	16925	2599
1	a01	157	-0.4923	71.0613	3.7544	0	5912
1	a01	158	-0.4871	66.5021	4.5592	1095	7180
1	a01	159	-0.5644	61.4811	5.0216	0	7908
1	a01	160	-1.5505	60.5434	1.3608	0	2143
1	a01	161	-6.2254	60.4699	4.6755	0	7363
1	a01	162	-8.2018	61.3597	2.1675	0	3413
1	a01	163	-8.7829	63.0637	1.8004	0	2835
1	a01	164	-9.6924	64.8847	2.0355	0	3205
1	a01	165	-11.526	65.7889	2.0444	942	3219
1	a01	166	-14.522	66.3785	3.0535	0	4808
1	a01	167	-19.471	66.2401	4.9509	0	7796
1	a01	168	-23.7315	65.4938	4.3254	8430	6811
1	a01	169	-25.8845	65.3214	2.1599	10818	3401
1	a01	170	-22.4438	66.5046	3.6385	0	5730
1	a01	171	-21.7281	68.4123	2.0375	0	3209
1	a01	172	-21.7678	73.388	4.9759	0	7836
1	a01	173	-21.2314	76.4554	3.1139	0	4904
1	a01	174	-20.345	76.8709	0.9790	0	1542
1	a01	175	-17.9449	77.7927	2.5710	0	4049
1	a01	176	-15.8257	80.7003	3.5979	0	5666
1	a01	177	-13.3009	83.3242	3.6414	30662	5734
1	a01	178	-13.7545	81.815	1.5759	0	2482
1	a01	179	-13.7137	78.6339	3.1814	0	5010
1	a01	180	-12.4126	77.3149	1.8527	0	2918
1	a01	181	-6.3661	77.0442	6.0526	0	9531
1	a01	182	-0.5251	76.6444	5.8547	0	9220
1	a01	183	-0.6211	40.3771	36.2674	0	57111
1	a01	184	-0.7324	10.2471	30.1302	0	47447
1	a01	185	-1.015	-0.0904	10.3414	0	16285
1	a03	1	-1.1854	-0.0922	0.0000	0	0
1	a03	2	-0.1395	2.3381	2.6458	530	3927
1	a03	3	2.14	13.8035	11.6898	1968	17351
1	a03	4	8.3237	14.4647	6.2189	707	9231
1	a03	5	8.1592	19.1949	4.7331	6252	7025
1	a03	6	7.846	28.1967	9.0072	1873	13369
1	a03	7	6.8793	29.3272	1.4875	2061	2208
1	a03	8	7.4426	32.722	3.4412	0	5108
1	a03	9	5.1885	34.7367	3.0232	0	4487
1	a03	10	7.2073	35.9139	2.3370	0	3469
1	a03	11	7.7457	39.3111	3.4396	0	5105
1	a03	12	8.6915	40.0884	1.2242	4245	1817
1	a03	13	7.644	45.0841	5.1043	3656	7576
1	a03	14	6.7275	50.2056	5.2029	0	7723
1	a03	15	6.8375	55.7568	5.5523	0	8241
1	a03	16	6.6733	59.9546	4.2010	0	6236
1	a03	17	4.7695	60.6799	2.0373	0	3024
1	a03	18	1.7005	60.6452	3.0692	1351	4556
1	a03	19	-0.4679	60.5639	2.1699	8085	3221
1	a03	20	-0.3973	66.6523	6.0888	6541	9038
1	a03	21	4.6322	66.5939	5.0298	0	7466
1	a03	22	6.0344	67.474	1.6555	0	2457
1	a03	23	7.3205	67.5839	1.2908	710	1916
1	a03	24	11.2186	67.1168	3.9260	0	5827
1	a03	25	20.3553	66.5853	9.1521	0	13585
1	a03	26	23.1022	63.6276	4.0365	36578	5991
1	a03	27	22.6553	61.512	2.1623	0	3209
1	a03	28	20.0939	59.398	3.3211	0	4930
1	a03	29	19.5559	58.3459	1.1817	0	1754
1	a03	30	18.6166	57.9636	1.0141	5564	1505
